"Date","EC2-Instances($)","Redshift($)","ElastiCache($)","Elastic Container Service for Kubernetes($)","EC2-Other($)","OpenSearch Service($)","Relational Database Service($)","DocumentDB (with MongoDB compatibility)($)","CloudWatch($)","Kinesis Analytics($)","GuardDuty($)","VPC($)","Elastic Load Balancing($)","Managed Service for Prometheus($)","SageMaker($)","CloudTrail($)","DMS($)","Q($)","Neptune($)","Route 53($)","Kinesis($)","Config($)","Systems Manager($)","QuickSight($)","Inspector($)","Network Firewall($)","DevOps Guru($)","Key Management Service($)","Managed Grafana($)","Security Hub($)","S3($)","WAF($)","Identity and Access Management Access Analyzer($)","Cost Explorer($)","DynamoDB($)","Secrets Manager($)","Elastic Container Service($)","EC2 Container Registry (ECR)($)","IoT SiteWise($)","Bedrock($)","CloudWatch Events($)","IoT Events($)","AppSync($)","Glue($)","X-Ray($)","Elastic MapReduce($)","Elastic File System($)","Location Service($)","Athena($)","Backup($)","IoT($)","API Gateway($)","Lambda($)","Glacier($)","SNS($)","SQS($)","Service Catalog($)","CloudFront($)","Cognito($)","CodeBuild($)","Migration Hub Refactor Spaces($)","Elastic Container Registry Public($)","CloudFormation($)","Total costs($)"
"2023-11-09","359.2727582951","616.8648434469","361.8","47.9916446742","78.4619671277","","8.5838465219","","18.0947541623","20.3899999992","17.9883163474","0.48","14.145205539","0","","7.3899212589","12.768","","","6.2333829331","4.032","2.642","0","","0","","","0.6005760048","","1.4474","0.3010858806","","","0.0629373333","0","0.0400200032","","0.0128744832","0.6633597771","","0.000357","0.019008","","0","","","0.0000112724","","","0.00000042","","","0","","0","0","","","","","","","","1580.2862704803"
"2023-11-10","359.3670648676","615.4299504064","361.8","47.9925663869","77.1380068204","","8.5848943619","","17.6659856266","20.3899999992","18.1531536804","0.48","14.1455571263","0","","7.1340235028","12.768","","","6.2334037331","4.032","0.878","0","","0","","","0.6005760048","","0.91715","0.2978444583","","","0.06425","0","0.0400200032","","0.0128744832","0.6651156491","","0.000032","0.019008","","0","","","0.0000112724","","","0.00000042","","","0","","0","0","","","","","","","","1574.8094888026"
"2023-11-11","302.0963979959","616.864830435","361.8","47.9913741166","77.7317916306","0.7908095722","8.5820004419","","17.7032369139","20.3899999992","18.2223062407","0.740038393","14.1449773944","0","","7.4487244161","12.768","","1.869","6.2334101331","4.032","2.246","0","","0.11","","","0.6005760048","","1.34855","0.3006435468","0.0692541534","","0.0626623333","0.0000456803","0.0400200032","0","0.0130767427","0.6672442535","","0.000531","0.0190905","0.000208","0.02571536","0","","0.0000112724","","","0.00000042","","","0","","0","0","0","0","0","0","","","","1524.912526953"
"2023-11-12","223.1610621789","615.6085394379","361.8","47.9918055756","79.7621332108","3.7959746502","8.5865606819","","17.9077268754","20.3899999992","18.0945264163","1.7282184521","14.1447757693","0","","7.5420454163","12.768","","10.08","6.2333881331","4.032","4.25","0","","0","","","0.6005760048","","1.82106","0.2964970376","0.3682038672","","0.0626716667","0.0000195132","0.0400200032","0","0.0141488376","0.6689443627","","0.001258","0.019041","0.010244","0","0","","0.0000112724","","","0.00000042","","","0","","0","0","","0","","","","","","1461.7794527824"
"2023-11-13","223.18706033","616.8648525663","361.8","47.9934393813","79.7463188768","3.7959738846","8.5832784419","","17.8249844131","20.3899999992","17.4784214661","1.7282182883","14.1464216332","0","","7.3698923167","12.768","","10.08","6.2333901331","4.032","1.604","0","","0","","","0.6005760048","","1.21546","0.2960781442","0.3668994672","","0.0626543333","0.000013008","0.0400200032","0","0.0141488376","0.6709878378","","0.001038","0.019008","0.001552","0","0","","0.0000112724","","","0.00000042","","","0","","0","0","","","","","","","","1458.9146990591"
"2023-11-14","223.2390597072","616.8648676515","361.8","47.9943453894","79.7425643726","3.7959748009","8.5853786819","","17.8095149559","20.3899999992","9.6928630219","1.7282178861","14.1454691102","0","","7.4128189517","12.768","","10.08","6.2333989331","4.032","2.192","0","","0.01","","","0.6005760048","9","1.44439","0.2980385459","0.3668994672","","0.062692","0.000013008","0.0400200032","0","0.0141488376","0.6728381122","","0.001041","0.019008","0.001552","0","0","","0.0000112724","","","0.00000042","","","0","","0","0","","","","","","","","1461.0377021329"
"2023-11-15","223.2130600039","616.8648818301","361.8","47.991429696","80.1361490045","3.7959998377","8.5794336419","","18.1906412006","20.3899999992","9.7595608335","1.7282187672","14.1445982968","0","","7.3198330766","12.768","","10.08","6.2333937331","4.032","2.216","0","","0","","","0.6005760048","","1.39546","0.297311235","0.3669030672","","0.0628596667","0.000013008","0.0394644476","0","0.0141488376","0.2811419631","","0.001021","0.00792","0.001576","0","0","","0.0000112724","","","0.00000042","","","0","","0","0","","0","0","","","","","1452.3116068435"
"2023-11-16","223.2390622327","616.8648934929","361.8","47.9922633478","79.7552457649","3.7959753215","8.5878845936","","17.8407993239","20.3899999992","9.7200496338","1.7282186465","14.1446161552","0","","7.3499557251","12.768","","10.08","6.2315874969","4.032","2.561","0","","0","","","0.5769648935","","1.65652","0.2974304205","0.3668976672","","0.0627813333","0.000013008","0.0400200032","0","0.0141488376","0.0004501768","","0.001151","","0.00154","0","0","","0.0000112724","","","0.00000042","","","0","","0","0","","","","","","","","1451.8994807665"
"2023-11-17","223.2390634784","615.0142001737","361.8","47.9942091628","79.7466373203","3.7959428902","8.5858586099","","17.8159437639","20.3899999992","9.7229714132","1.7282186699","14.1449078743","0","","7.3282746724","12.768","","10.08","6.2319786044","4.032","1.733","0","","0","","","0.5991871159","","1.54172","0.294463952","0.3668958672","","0.0594113333","0.000013008","0.0400200032","0","0.0141488376","0.0004501768","","0.001084","","0.001528","0","0","","0.0000112724","","","0.00000042","","","0","","0","0","","","","","","","","1449.070140619"
"2023-11-18","223.3774109532","616.8649159803","361.8","47.9928348928","81.5960948912","3.7959434129","8.5832313299","","18.0279874936","20.3899999992","9.839628088","1.7282164329","14.1448134658","0","","7.5951560992","12.768","","10.08","6.2334297331","4.032","5.231","0","","0","","","0.6005760048","","2.31398","0.292273357","0.3668982672","","0.0622513333","0.0000174813","0.0400200032","0","0.0141488376","0.0004501768","","0.001943","","0.001544","0","0","","0.0000112724","","","0.00000042","","","0","","0","0","","","","","","","","1457.7747769257"
"2023-11-19","223.2764028913","615.1291155336","361.8","47.9933926137","80.1848642053","3.795945395","8.5842215699","","17.8420471203","20.3899999992","9.7845086623","1.7282167364","14.1449814192","0","","7.4319719405","12.768","","10.08","6.2333961331","4.032","2.828","0","","0","","","0.6021390048","","1.89134","0.2925562702","0.3668976672","","0.0618456667","0.0000207345","0.0400200032","0","0.0141488376","0.0004501768","","0.001317","","0.00154","0","0","","0.0000112724","","","0.00000042","","","0","","0","0","","","","","","","","1451.2993512732"
"2023-11-20","223.2881915387","616.864881321","361.8","47.9936611199","80.0603459047","3.7959459018","8.5843403699","","17.824241134","20.3899999992","9.7618180384","1.7282172165","14.1448321655","0","","7.4434280867","12.768","","10.08","6.2334261331","4.032","2.906","0","","0","","","0.6041100048","","2.09038","0.2933230808","0.3668958672","","0.061351","0.0000266989","0.0400200032","0","0.0141488376","0.0004501768","","0.00112","","0.001528","0","0","","0.0000112724","","","0.00000042","","","0","0.0000000006","0","0","","","","","","","","1453.1726942917"
"2023-11-21","223.2130639969","616.8648968145","361.8","47.9930070692","79.7878698206","3.7959439507","8.5814226899","","17.7433954178","20.3899999992","9.794429207","1.7282164401","14.1456907212","0","","7.4900208549","12.768","","10.08","6.2334321331","4.032","2.432","0","","0","","","0.6040710048","","2.08641","0.2920119986","0.3668976672","","0.061409","0.0000128725","0.0400200032","0","0.0141488376","0.0004501768","","0.001154","","0.00154","0","0","","0.0000112724","","","0.00000042","","","0","0.0000000022","0","0","","","","","","","","1452.3415263704"
"2023-11-22","223.4944952713","616.8649106664","361.8","47.9931182202","82.9636518789","3.7959428213","8.5856555699","","17.8714349632","20.3899999992","9.8313023582","1.7282188487","14.1449844019","0","","7.8301898237","12.768","","10.08","6.2333965331","4.032","7.463","2.454","","0","","","0.6040620048","","2.89991","0.2970598964","0.3668976672","","0.061506","0.000013008","0.0400200032","0","0.0141488376","0.0004501768","","0.002177","","0.00154","0","0","","0.0000112724","","","0.00000042","","","0","0.0000000075","0","0","","","","","","","","1464.6120976499"
"2023-11-23","806.2191088859","616.864922016","361.8","53.608726838","93.2743685711","3.7959438303","8.5856318099","","20.3299621032","20.3899999992","11.0881935583","1.7282193313","14.1450889808","0","","10.5693824504","12.7680002974","","10.08","6.2333945331","4.032","48.905","11.228","","0","","","0.6040860048","","9.60241","0.3101958734","0.3668982672","","0.0618423333","0.0000176168","0.0400200032","0","0.0141488376","0.0004501768","","0.021824","","0.001544","0","0","","0.0000112724","","","0.00000042","","","0","0.0000000092","0","0","","","","","","","","2126.6693920196"
"2023-11-24","218.6110701934","615.5706077075","361.8","58.4574477298","79.8947917856","3.7959420761","8.5831766099","","17.8504534417","20.3899999992","9.8709938146","1.7282190687","14.1449838724","0","","7.4182862359","12.768","","10.08","6.2334165331","4.032","2.414","8.664","","0","","","0.6041310048","","1.59652","0.2968118704","0.3669006672","","0.062044","0.0000544872","0.0400200032","0","0.0141488376","0.0004501768","","0.001035","","0.00156","0","0","","0.0000112724","","","0.00000042","","","0","0.0000000043","0","0","","","","","","","","1465.2910768118"
"2023-11-25","223.2390605103","616.8649390995","361.8","58.4585590525","79.9002219219","3.7959415691","8.584482792","","18.6017296949","20.3899999992","9.8400835582","1.728216932","14.144956377","0","","7.4336285915","12.768","","10.08","6.2334053331","4.032","2.042","8.832","","0","","","0.6040350048","","1.47108","0.2952478166","0.3668976672","","0.0620673333","0.000013008","0.0400200032","0","0.0141488376","0.0004501768","","0.000981","","0.00154","0","0","","0.0000112724","","","0.00000042","","","0","","0","0","","","","","","","","1471.6257179711"
